0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.015705,-0.520450,-1.712671,0.928953,-1.861381,-1.076575
0.002000,-0.000004,-0.000001,-0.000003,0.000002,-0.000004,-0.000002,-0.004027,-0.001039,-0.003421,0.001857,-0.003718,-0.002151,-2.010817,-0.518231,-1.708458,0.927866,-1.856757,-1.074330
0.004000,-0.000016,-0.000004,-0.000014,0.000007,-0.000015,-0.000009,-0.008043,-0.002073,-0.006834,0.003711,-0.007427,-0.004297,-2.005928,-0.516012,-1.704245,0.926779,-1.852133,-1.072085
0.006000,-0.000036,-0.000009,-0.000031,0.000017,-0.000033,-0.000019,-0.012050,-0.003103,-0.010238,0.005564,-0.011127,-0.006439,-2.001040,-0.513793,-1.700031,0.925692,-1.847509,-1.069840
0.008000,-0.000064,-0.000017,-0.000055,0.000030,-0.000059,-0.000034,-0.016047,-0.004128,-0.013634,0.007414,-0.014817,-0.008577,-1.996152,-0.511574,-1.695818,0.924605,-1.842885,-1.067594
0.010000,-0.000100,-0.000026,-0.000085,0.000046,-0.000093,-0.000054,-0.020035,-0.005149,-0.017021,0.009262,-0.018498,-0.010710,-1.991264,-0.509355,-1.691604,0.923518,-1.838261,-1.065349
0.012000,-0.000144,-0.000037,-0.000123,0.000067,-0.000133,-0.000077,-0.024012,-0.006166,-0.020400,0.011108,-0.022170,-0.012838,-1.986375,-0.507136,-1.687391,0.922431,-1.833637,-1.063104
0.014000,-0.000196,-0.000050,-0.000167,0.000091,-0.000181,-0.000105,-0.027980,-0.007178,-0.023771,0.012952,-0.025833,-0.014962,-1.981487,-0.504917,-1.683178,0.921344,-1.829013,-1.060859
0.016000,-0.000256,-0.000066,-0.000218,0.000119,-0.000237,-0.000137,-0.031938,-0.008185,-0.027133,0.014794,-0.029486,-0.017082,-1.976599,-0.502698,-1.678964,0.920257,-1.824389,-1.058614
0.018000,-0.000324,-0.000083,-0.000275,0.000150,-0.000299,-0.000173,-0.035887,-0.009188,-0.030487,0.016633,-0.033130,-0.019196,-1.971711,-0.500479,-1.674751,0.919170,-1.819765,-1.056369
0.020000,-0.000400,-0.000103,-0.000340,0.000185,-0.000369,-0.000214,-0.039825,-0.010187,-0.033832,0.018470,-0.036765,-0.021307,-1.966822,-0.498260,-1.670538,0.918083,-1.815141,-1.054124
0.022000,-0.000483,-0.000124,-0.000411,0.000224,-0.000446,-0.000259,-0.043754,-0.011181,-0.037169,0.020305,-0.040391,-0.023413,-1.961934,-0.496041,-1.666324,0.916996,-1.810517,-1.051879
0.024000,-0.000575,-0.000147,-0.000488,0.000266,-0.000531,-0.000307,-0.047673,-0.012171,-0.040497,0.022138,-0.044007,-0.025515,-1.957046,-0.493822,-1.662111,0.915909,-1.805893,-1.049633
