0.000041007,1.25744e-07,-1.13694e-06,-1.3834e-06,4.25447e-07,-1.1088e-06,-8.83371e-08,0.00153398,-0.0168738,-0.0291456,0.0076699,-0.0245437,-0.00460194,
0.000857114,2.62829e-06,-2.37643e-05,-2.89158e-05,8.89267e-06,-2.3176e-05,-1.84642e-06,0.00153398,-0.0168738,-0.0291456,0.0076699,-0.0245437,-0.00460194,
0.010918140,3.36784e-05,-0.000304531,-0.000370558,0.000113952,-0.000296992,-2.36785e-05,0.00153398,-0.0168738,-0.0291456,0.0076699,-0.0245437,-0.00460194,
0.020944118,6.56324e-05,-0.000593571,-0.000722329,0.000222081,-0.000578873,-4.62407e-05,0.00153398,-0.0168738,-0.0291456,0.0076699,-0.0245437,-0.00460194,
0.030907154,9.93057e-05,-0.000898347,-0.00109336,0.000336051,-0.000876095,-7.01908e-05,0.00153398,-0.0168738,-0.0291456,0.0076699,-0.0245437,-0.00460194,
0.040945053,0.000136093,-0.00123157,-0.00149919,0.000460593,-0.00120105,-9.66004e-05,0.00153398,-0.0168738,-0.0291456,0.0076699,-0.0245437,-0.00460194,
0.050912141,0.000192663,-0.00174448,-0.00212416,0.000652163,-0.00170121,-0.000137702,0.00306796,-0.0490874,-0.078233,0.0245437,-0.0690291,-0.00613592,
0.060893058,0.000275556,-0.00249623,-0.00304061,0.000932774,-0.00243428,-0.000198718,0.00306796,-0.0490874,-0.078233,0.0245437,-0.0690291,-0.00613592,
0.070906162,0.000367543,-0.0033294,-0.00405663,0.0012437,-0.00324675,-0.000267177,0.00306796,-0.0490874,-0.078233,0.0245437,-0.0690291,-0.00613592,
0.080891132,0.000474001,-0.00429126,-0.0052298,0.0016026,-0.00418472,-0.000347227,0.00306796,-0.0490874,-0.078233,0.0245437,-0.0690291,-0.00613592,
0.090887069,0.00059601,-0.0053914,-0.00657221,0.00201278,-0.00525744,-0.000440258,0.00306796,-0.0490874,-0.078233,0.0245437,-0.0690291,-0.00613592,
0.100898981,0.000735585,-0.00664879,-0.00810738,0.00248094,-0.00648323,-0.00054825,0.0076699,-0.082835,-0.131922,0.0429515,-0.108913,-0.0122718,
0.110900163,0.000888512,-0.00802582,-0.00978941,0.00299319,-0.0078255,-0.000667975,0.0076699,-0.082835,-0.131922,0.0429515,-0.108913,-0.0122718,
0.120933055,0.00105067,-0.00948512,-0.0115725,0.00353601,-0.00924804,-0.000796218,0.0076699,-0.082835,-0.131922,0.0429515,-0.108913,-0.0122718,
0.130910158,0.00122521,-0.0110545,-0.0134907,0.00412002,-0.0107782,-0.000935863,0.0076699,-0.082835,-0.131922,0.0429515,-0.108913,-0.0122718,
0.140912055,0.00141248,-0.0127372,-0.0155484,0.00474601,-0.0124188,-0.00108804,0.0076699,-0.082835,-0.131922,0.0429515,-0.108913,-0.0122718,
0.150892019,0.00161671,-0.0145714,-0.0177928,0.00542765,-0.0142069,-0.00125658,0.0138058,-0.122718,-0.199418,0.0690291,-0.158,-0.0230097,
0.170898199,0.0020613,-0.0185615,-0.0226787,0.0069088,-0.0180961,-0.00163002,0.0138058,-0.122718,-0.199418,0.0690291,-0.158,-0.0230097,
0.180888175,0.00229962,-0.0206977,-0.0252959,0.00770145,-0.0201782,-0.00183367,0.0138058,-0.122718,-0.199418,0.0690291,-0.158,-0.0230097,
0.220925092,0.00338461,-0.0303879,-0.0371812,0.0112907,-0.0296228,-0.00279255,0.0199418,-0.171806,-0.279185,0.0935728,-0.214757,-0.0368155,
0.250887155,0.00431404,-0.0386717,-0.0473595,0.0143521,-0.0376947,-0.00365041,0.0260777,-0.245437,-0.371223,0.118117,-0.299126,-0.0536893,
0.260903120,0.00465384,-0.041693,-0.0510752,0.0154674,-0.0406381,-0.00397178,0.0260777,-0.245437,-0.371223,0.118117,-0.299126,-0.0536893,
0.280905008,0.00535379,-0.0479027,-0.0587178,0.017758,-0.0466883,-0.00464424,0.0260777,-0.245437,-0.371223,0.118117,-0.299126,-0.0536893,
0.300887107,0.0060953,-0.0544645,-0.066804,0.0201749,-0.0530817,-0.00537706,0.0322136,-0.337476,-0.474,0.145728,-0.375825,-0.0751651,
0.320916175,0.00688786,-0.0614708,-0.0754458,0.0227522,-0.0599065,-0.00617892,0.0322136,-0.337476,-0.474,0.145728,-0.375825,-0.0751651,
0.340891122,0.00770807,-0.0687056,-0.0843786,0.0254105,-0.0669536,-0.00702864,0.0322136,-0.337476,-0.474,0.145728,-0.375825,-0.0751651,
0.360887050,0.00858341,-0.0764099,-0.0939042,0.028236,-0.0744576,-0.00796131,0.0475534,-0.441786,-0.578311,0.170272,-0.447922,-0.101243,
0.380901098,0.00948836,-0.0843597,-0.103743,0.031148,-0.0821996,-0.00894637,0.0475534,-0.441786,-0.578311,0.170272,-0.447922,-0.101243,
0.400889158,0.0104264,-0.092574,-0.113921,0.0341525,-0.090198,-0.00999516,0.0598253,-0.533825,-0.679553,0.191748,-0.503146,-0.130388,
0.420915126,0.0114138,-0.101199,-0.124622,0.0373019,-0.0985957,-0.0111247,0.0598253,-0.533825,-0.679553,0.191748,-0.503146,-0.130388,
0.440917015,0.012421,-0.10998,-0.135529,0.0405023,-0.107144,-0.0123056,0.0598253,-0.533825,-0.679553,0.191748,-0.503146,-0.130388,
0.460904121,0.0134773,-0.119169,-0.146961,0.0438464,-0.116089,-0.0135786,0.0690291,-0.63967,-0.793068,0.202485,-0.575243,-0.167204,
0.490895032,0.0151018,-0.133247,-0.164501,0.0489595,-0.129792,-0.0155911,0.0690291,-0.63967,-0.793068,0.202485,-0.575243,-0.167204,
