0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.651021,-1.598873,-0.855200,0.246950,-2.396957,-0.440920
0.002000,-0.000003,-0.000003,-0.000002,0.000000,-0.000005,-0.000001,-0.003298,-0.003194,-0.001708,0.000494,-0.004788,-0.000881,-1.646791,-1.594859,-0.852484,0.247492,-2.391458,-0.440431
0.004000,-0.000013,-0.000013,-0.000007,0.000002,-0.000019,-0.000004,-0.006587,-0.006379,-0.003410,0.000990,-0.009566,-0.001762,-1.642561,-1.590844,-0.849769,0.248034,-2.385958,-0.439942
0.006000,-0.000030,-0.000029,-0.000015,0.000004,-0.000043,-0.000008,-0.009868,-0.009557,-0.005107,0.001487,-0.014332,-0.002641,-1.638331,-1.586830,-0.847053,0.248576,-2.380458,-0.439452
0.008000,-0.000053,-0.000051,-0.000027,0.000008,-0.000076,-0.000014,-0.013140,-0.012727,-0.006798,0.001984,-0.019088,-0.003520,-1.634101,-1.582815,-0.844337,0.249119,-2.374959,-0.438963
0.010000,-0.000082,-0.000080,-0.000043,0.000012,-0.000119,-0.000022,-0.016404,-0.015888,-0.008484,0.002483,-0.023832,-0.004397,-1.629871,-1.578801,-0.841622,0.249661,-2.369459,-0.438474
0.012000,-0.000118,-0.000115,-0.000061,0.000018,-0.000172,-0.000032,-0.019660,-0.019042,-0.010165,0.002983,-0.028566,-0.005273,-1.625641,-1.574786,-0.838906,0.250203,-2.363960,-0.437985
0.014000,-0.000161,-0.000156,-0.000083,0.000024,-0.000234,-0.000043,-0.022907,-0.022188,-0.011840,0.003484,-0.033288,-0.006149,-1.621411,-1.570772,-0.836191,0.250745,-2.358460,-0.437495
0.016000,-0.000210,-0.000203,-0.000109,0.000032,-0.000305,-0.000056,-0.026146,-0.025325,-0.013509,0.003986,-0.037999,-0.007023,-1.617182,-1.566757,-0.833475,0.251287,-2.352961,-0.437006
0.018000,-0.000265,-0.000257,-0.000137,0.000040,-0.000386,-0.000071,-0.029376,-0.028455,-0.015174,0.004489,-0.042700,-0.007897,-1.612952,-1.562743,-0.830759,0.251829,-2.347461,-0.436517
0.020000,-0.000327,-0.000317,-0.000169,0.000050,-0.000476,-0.000088,-0.032597,-0.031576,-0.016832,0.004993,-0.047389,-0.008769,-1.608722,-1.558728,-0.828044,0.252371,-2.341961,-0.436027
0.022000,-0.000396,-0.000383,-0.000205,0.000060,-0.000575,-0.000106,-0.035811,-0.034689,-0.018486,0.005498,-0.052068,-0.009641,-1.604492,-1.554714,-0.825328,0.252913,-2.336462,-0.435538
0.024000,-0.000471,-0.000456,-0.000243,0.000072,-0.000684,-0.000126,-0.039015,-0.037795,-0.020134,0.006005,-0.056735,-0.010512,-1.600262,-1.550699,-0.822612,0.253455,-2.330962,-0.435049
0.026000,-0.000552,-0.000535,-0.000285,0.000084,-0.000802,-0.000148,-0.042212,-0.040892,-0.021776,0.006512,-0.061391,-0.011381,-1.596032,-1.546684,-0.819897,0.253997,-2.325463,-0.434560
0.028000,-0.000639,-0.000619,-0.000330,0.000098,-0.000930,-0.000172,-0.045400,-0.043982,-0.023413,0.007021,-0.066037,-0.012250,-1.591802,-1.542670,-0.817181,0.254539,-2.319963,-0.434070
0.030000,-0.000733,-0.000710,-0.000379,0.000112,-0.001066,-0.000197,-0.048579,-0.047063,-0.025045,0.007530,-0.070671,-0.013118,-1.587572,-1.538655,-0.814465,0.255081,-2.314464,-0.433581
0.032000,-0.000834,-0.000808,-0.000430,0.000128,-0.001212,-0.000224,-0.051750,-0.050136,-0.026671,0.008041,-0.075295,-0.013984,-1.583342,-1.534641,-0.811750,0.255623,-2.308964,-0.433092
0.034000,-0.000940,-0.000911,-0.000485,0.000145,-0.001367,-0.000253,-0.054912,-0.053201,-0.028292,0.008553,-0.079907,-0.014850,-1.579112,-1.530626,-0.809034,0.256165,-2.303464,-0.432602
0.036000,-0.001053,-0.001020,-0.000544,0.000162,-0.001532,-0.000284,-0.058066,-0.056259,-0.029907,0.009066,-0.084509,-0.015715,-1.574883,-1.526612,-0.806318,0.256707,-2.297965,-0.432113
0.038000,-0.001173,-0.001136,-0.000605,0.000181,-0.001705,-0.000316,-0.061212,-0.059308,-0.031517,0.009580,-0.089099,-0.016578,-1.570653,-1.522597,-0.803603,0.257249,-2.292465,-0.431624
0.040000,-0.001298,-0.001258,-0.000670,0.000200,-0.001888,-0.000350,-0.064349,-0.062349,-0.033122,0.010095,-0.093678,-0.017441,-1.566423,-1.518583,-0.800887,0.257791,-2.286966,-0.431135
0.042000,-0.001430,-0.001385,-0.000738,0.000221,-0.002080,-0.000386,-0.067477,-0.065382,-0.034721,0.010611,-0.098247,-0.018303,-1.562193,-1.514568,-0.798172,0.258333,-2.281466,-0.430645
0.044000,-0.001568,-0.001519,-0.000809,0.000243,-0.002281,-0.000423,-0.070598,-0.068407,-0.036314,0.011128,-0.102804,-0.019164,-1.557963,-1.510554,-0.795456,0.258876,-2.275967,-0.430156
0.046000,-0.001712,-0.001659,-0.000883,0.000266,-0.002491,-0.000463,-0.073709,-0.071424,-0.037903,0.011646,-0.107351,-0.020023,-1.553733,-1.506539,-0.792740,0.259418,-2.270467,-0.429667
0.048000,-0.001863,-0.001805,-0.000960,0.000289,-0.002711,-0.000503,-0.076813,-0.074434,-0.039485,0.012166,-0.111886,-0.020882,-1.549503,-1.502525,-0.790025,0.259960,-2.264967,-0.429177
0.050000,-0.002020,-0.001957,-0.001041,0.000314,-0.002939,-0.000546,-0.079907,-0.077435,-0.041063,0.012686,-0.116411,-0.021740,-1.545273,-1.498510,-0.787309,0.260502,-2.259468,-0.428688
0.052000,-0.002183,-0.002115,-0.001124,0.000340,-0.003176,-0.000590,-0.082994,-0.080428,-0.042635,0.013208,-0.120924,-0.022597,-1.541043,-1.494496,-0.784593,0.261044,-2.253968,-0.428199
0.054000,-0.002352,-0.002278,-0.001211,0.000367,-0.003423,-0.000636,-0.086072,-0.083413,-0.044201,0.013730,-0.125426,-0.023453,-1.536814,-1.490481,-0.781878,0.261586,-2.248469,-0.427710
0.056000,-0.002527,-0.002448,-0.001301,0.000395,-0.003678,-0.000684,-0.089141,-0.086390,-0.045762,0.014254,-0.129918,-0.024308,-1.532584,-1.486466,-0.779162,0.262128,-2.242969,-0.427220
0.058000,-0.002708,-0.002624,-0.001394,0.000424,-0.003942,-0.000734,-0.092202,-0.089358,-0.047318,0.014779,-0.134398,-0.025162,-1.528354,-1.482452,-0.776446,0.262670,-2.237470,-0.426731
0.060000,-0.002896,-0.002806,-0.001490,0.000454,-0.004216,-0.000785,-0.095254,-0.092319,-0.048868,0.015305,-0.138868,-0.026015,-1.524124,-1.478437,-0.773731,0.263212,-2.231970,-0.426242
0.062000,-0.003089,-0.002993,-0.001590,0.000485,-0.004498,-0.000838,-0.098298,-0.095272,-0.050413,0.015832,-0.143326,-0.026867,-1.519894,-1.474423,-0.771015,0.263754,-2.226470,-0.425752
0.064000,-0.003289,-0.003187,-0.001692,0.000518,-0.004789,-0.000892,-0.101334,-0.098217,-0.051952,0.016360,-0.147774,-0.027718,-1.515664,-1.470408,-0.768300,0.264296,-2.220971,-0.425263
