0.000039100,-8.44221e-07,-2.05546e-07,-8.85181e-07,-2.51193e-07,-1.05771e-06,4.06541e-07,-0.0184078,0.00920388,-0.0153398,-0.00460194,-0.0230097,0.0107379,
0.000682115,-1.47297e-05,-3.5863e-06,-1.54444e-05,-4.38273e-06,-1.84545e-05,7.09319e-06,-0.0184078,0.00920388,-0.0153398,-0.00460194,-0.0230097,0.0107379,
0.010736942,-0.000240311,-5.84871e-05,-0.000251993,-7.14676e-05,-0.000301078,0.000115706,-0.0184078,0.00920388,-0.0153398,-0.00460194,-0.0230097,0.0107379,
0.020740985,-0.000509016,-0.000123771,-0.00053388,-0.0001512,-0.000637726,0.000244995,-0.0184078,0.00920388,-0.0153398,-0.00460194,-0.0230097,0.0107379,
0.030736923,-0.00100063,-0.000242876,-0.00104992,-0.000296698,-0.00125369,0.000481357,-0.0184078,0.00920388,-0.0153398,-0.00460194,-0.0230097,0.0107379,
0.040740013,-0.00175258,-0.000424026,-0.00183975,-0.000519586,-0.0021965,0.00084313,-0.0490874,0.00613592,-0.0429515,-0.0138058,-0.0582913,0.0260777,
0.050739049,-0.00270493,-0.000651754,-0.00284052,-0.000802951,-0.0033917,0.00130197,-0.0490874,0.00613592,-0.0429515,-0.0138058,-0.0582913,0.0260777,
0.060763120,-0.00385969,-0.000926064,-0.00405354,-0.00114682,-0.00484094,0.00185844,-0.0490874,0.00613592,-0.0429515,-0.0138058,-0.0582913,0.0260777,
0.070753097,-0.00520807,-0.00124424,-0.00546983,-0.0015487,-0.00653351,0.00250829,-0.0490874,0.00613592,-0.0429515,-0.0138058,-0.0582913,0.0260777,
0.080752134,-0.00675112,-0.00160571,-0.00709175,-0.00200978,-0.00847223,0.00325253,-0.0490874,0.00613592,-0.0429515,-0.0138058,-0.0582913,0.0260777,
0.090740919,-0.00848306,-0.0020087,-0.00891222,-0.00252773,-0.0106489,0.00408855,-0.0874369,0.00460194,-0.081301,-0.0245437,-0.108913,0.0460194,
0.100745916,-0.0104058,-0.00245305,-0.0109327,-0.0031028,-0.0130655,0.00501741,-0.0874369,0.00460194,-0.081301,-0.0245437,-0.108913,0.0460194,
0.110736131,-0.0125095,-0.00293533,-0.0131447,-0.00373333,-0.0157118,0.00603477,-0.0874369,0.00460194,-0.081301,-0.0245437,-0.108913,0.0460194,
0.120752096,-0.0148003,-0.00345642,-0.0155546,-0.00442162,-0.0185955,0.00714328,-0.0874369,0.00460194,-0.081301,-0.0245437,-0.108913,0.0460194,
0.130747079,-0.0172652,-0.00401319,-0.0181477,-0.00516355,-0.0216993,0.00833638,-0.0874369,0.00460194,-0.081301,-0.0245437,-0.108913,0.0460194,
0.140748023,-0.0199066,-0.00460547,-0.0209278,-0.00595942,-0.0250279,0.00961642,-0.131922,0.00153398,-0.128854,-0.0398835,-0.171806,0.0674952,
0.150748968,-0.02272,-0.0052314,-0.0238899,-0.0068081,-0.0285759,0.0109814,-0.131922,0.00153398,-0.128854,-0.0398835,-0.171806,0.0674952,
