0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.002046,-0.487114,-1.833704,1.582620,-2.016431,1.247563
0.002000,-0.000004,-0.000001,-0.000004,0.000003,-0.000004,0.000002,-0.003999,-0.000972,-0.003663,0.003162,-0.004028,0.002492,-1.997187,-0.485115,-1.829443,1.579868,-2.011547,1.244125
0.004000,-0.000016,-0.000004,-0.000015,0.000013,-0.000016,0.000010,-0.007989,-0.001940,-0.007318,0.006319,-0.008046,0.004977,-1.992327,-0.483116,-1.825182,1.577116,-2.006662,1.240687
0.006000,-0.000036,-0.000009,-0.000033,0.000028,-0.000036,0.000022,-0.011969,-0.002905,-0.010964,0.009471,-0.012055,0.007454,-1.987468,-0.481117,-1.820922,1.574364,-2.001778,1.237248
0.008000,-0.000064,-0.000016,-0.000058,0.000051,-0.000064,0.000040,-0.015939,-0.003865,-0.014601,0.012617,-0.016053,0.009925,-1.982608,-0.479118,-1.816661,1.571612,-1.996894,1.233810
0.010000,-0.000100,-0.000024,-0.000091,0.000079,-0.000100,0.000062,-0.019899,-0.004821,-0.018231,0.015757,-0.020042,0.012390,-1.977749,-0.477118,-1.812401,1.568860,-1.992010,1.230372
0.012000,-0.000143,-0.000035,-0.000131,0.000114,-0.000144,0.000089,-0.023850,-0.005773,-0.021851,0.018892,-0.024021,0.014847,-1.972889,-0.475119,-1.808140,1.566108,-1.987126,1.226933
0.014000,-0.000195,-0.000047,-0.000179,0.000154,-0.000196,0.000121,-0.027791,-0.006722,-0.025463,0.022022,-0.027991,0.017297,-1.968030,-0.473120,-1.803880,1.563356,-1.982242,1.223495
0.016000,-0.000255,-0.000062,-0.000233,0.000202,-0.000256,0.000159,-0.031722,-0.007666,-0.029067,0.025146,-0.031950,0.019741,-1.963170,-0.471121,-1.799619,1.560604,-1.977358,1.220057
0.018000,-0.000322,-0.000078,-0.000295,0.000255,-0.000324,0.000200,-0.035643,-0.008606,-0.032662,0.028264,-0.035900,0.022178,-1.958311,-0.469122,-1.795358,1.557852,-1.972474,1.216618
0.020000,-0.000397,-0.000096,-0.000364,0.000315,-0.000400,0.000247,-0.039555,-0.009542,-0.036248,0.031377,-0.039840,0.024607,-1.953451,-0.467123,-1.791098,1.555100,-1.967590,1.213180
0.022000,-0.000480,-0.000116,-0.000440,0.000381,-0.000484,0.000299,-0.043457,-0.010475,-0.039826,0.034485,-0.043770,0.027030,-1.948592,-0.465124,-1.786837,1.552348,-1.962706,1.209742
0.024000,-0.000571,-0.000138,-0.000523,0.000453,-0.000575,0.000355,-0.047349,-0.011403,-0.043395,0.037587,-0.047691,0.029446,-1.943732,-0.463124,-1.782577,1.549596,-1.957822,1.206303
0.026000,-0.000670,-0.000162,-0.000614,0.000531,-0.000674,0.000417,-0.051232,-0.012327,-0.046956,0.040683,-0.051602,0.031856,-1.938873,-0.461125,-1.778316,1.546844,-1.952937,1.202865
0.028000,-0.000776,-0.000187,-0.000711,0.000615,-0.000782,0.000483,-0.055105,-0.013247,-0.050509,0.043774,-0.055503,0.034258,-1.934013,-0.459126,-1.774055,1.544092,-1.948053,1.199427
0.030000,-0.000890,-0.000215,-0.000816,0.000706,-0.000896,0.000554,-0.058968,-0.014164,-0.054052,0.046859,-0.059394,0.036653,-1.929154,-0.457127,-1.769795,1.541340,-1.943169,1.195988
0.032000,-0.001012,-0.000244,-0.000927,0.000803,-0.001019,0.000629,-0.062821,-0.015076,-0.057588,0.049939,-0.063275,0.039042,-1.924294,-0.455128,-1.765534,1.538588,-1.938285,1.192550
