0.000045061,2.92288e-07,-4.23202e-07,-1.19667e-06,1.94e-07,-8.58209e-07,-6.8179e-07,-0.00153398,0.00306796,-0.00613592,0,0,-0.00613592,
0.000823974,5.34584e-06,-7.74019e-06,-2.18867e-05,3.54818e-06,-1.56963e-05,-1.24697e-05,-0.00153398,0.00306796,-0.00613592,0,0,-0.00613592,
0.010889053,7.32771e-05,-0.000106059,-0.000299977,4.86243e-05,-0.00021513,-0.000171001,-0.00153398,0.00306796,-0.00613592,0,0,-0.00613592,
0.020889997,0.000154181,-0.000222966,-0.000631027,0.000102251,-0.000452534,-0.000360171,-0.00153398,0.00306796,-0.00613592,0,0,-0.00613592,
0.030929088,0.000303941,-0.000438797,-0.00124341,0.000201323,-0.000891622,-0.000711329,0.00306796,0,-0.0260777,0.00153398,-0.0153398,-0.0245437,
0.040896892,0.000529817,-0.000762613,-0.00216617,0.000349968,-0.00155271,-0.00124277,0.00306796,0,-0.0260777,0.00153398,-0.0153398,-0.0245437,
0.050892114,0.000816631,-0.00117129,-0.00333746,0.000537834,-0.00239084,-0.00192035,0.00306796,0,-0.0260777,0.00153398,-0.0153398,-0.0245437,
0.060889005,0.00116238,-0.0016624,-0.00475213,0.000765123,-0.00340207,-0.00274144,0.00306796,0,-0.0260777,0.00153398,-0.0153398,-0.0245437,
0.070899009,0.00156694,-0.00223515,-0.00640925,0.00103145,-0.00458555,-0.00370703,0.00306796,0,-0.0260777,0.00153398,-0.0153398,-0.0245437,
0.080894947,0.00202897,-0.00288583,-0.00829949,0.00133389,-0.00593443,-0.00481424,0.0107379,-0.00613592,-0.0598253,0.00613592,-0.0429515,-0.0475534,
0.090888977,0.0025477,-0.00361292,-0.0104208,0.00167274,-0.00744686,-0.006062,0.0107379,-0.00613592,-0.0598253,0.00613592,-0.0429515,-0.0475534,
0.100888967,0.00312216,-0.00441478,-0.012771,0.0020481,-0.00912095,-0.00744978,0.0107379,-0.00613592,-0.0598253,0.00613592,-0.0429515,-0.0475534,
0.110888004,0.00375082,-0.00528837,-0.0153445,0.00245798,-0.0109521,-0.00897699,0.0107379,-0.00613592,-0.0598253,0.00613592,-0.0429515,-0.0475534,
0.120887041,0.0044326,-0.00623141,-0.0181376,0.00290174,-0.0129373,-0.0106422,0.0107379,-0.00613592,-0.0598253,0.00613592,-0.0429515,-0.0475534,
0.130908012,0.00516827,-0.00724408,-0.0211532,0.00338025,-0.0150782,-0.0124475,0.0230097,-0.0138058,-0.102777,0.0138058,-0.0751651,-0.079767,
0.140887975,0.00595249,-0.00831805,-0.0243671,0.00388929,-0.0173574,-0.0143807,0.0230097,-0.0138058,-0.102777,0.0138058,-0.0751651,-0.079767,
0.150891065,0.00678918,-0.00945785,-0.0277953,0.00443103,-0.019786,-0.016453,0.0230097,-0.0138058,-0.102777,0.0138058,-0.0751651,-0.079767,
0.180903911,0.00959166,-0.0132337,-0.0392877,0.00624021,-0.0279092,-0.0234664,0.0352816,-0.0245437,-0.156466,0.0214757,-0.113515,-0.118117,
0.200882911,0.0116905,-0.0160226,-0.0478982,0.00758891,-0.0339769,-0.0287859,0.0352816,-0.0245437,-0.156466,0.0214757,-0.113515,-0.118117,
0.220905065,0.0139704,-0.0190182,-0.0572608,0.00904807,-0.0405596,-0.0346282,0.0352816,-0.0245437,-0.156466,0.0214757,-0.113515,-0.118117,
0.260880947,0.0190205,-0.0255266,-0.0780185,0.0122617,-0.0550943,-0.047789,0.0475534,-0.0383495,-0.219359,0.0306796,-0.159534,-0.164136,
0.280883073,0.021781,-0.0290128,-0.0893722,0.0140068,-0.0630132,-0.0551041,0.0659612,-0.0536893,-0.288388,0.0414175,-0.202485,-0.214757,
0.300882101,0.0246846,-0.0326273,-0.101327,0.0158344,-0.0713264,-0.0628938,0.0659612,-0.0536893,-0.288388,0.0414175,-0.202485,-0.214757,
0.340905904,0.030897,-0.0401795,-0.126927,0.0197165,-0.0890463,-0.0798737,0.0843689,-0.0751651,-0.363553,0.0506214,-0.256175,-0.271515,
0.350894927,0.0325244,-0.0421181,-0.133642,0.0207274,-0.0936759,-0.0843945,0.0843689,-0.0751651,-0.363553,0.0506214,-0.256175,-0.271515,
0.370881080,0.035867,-0.0460448,-0.147438,0.0227946,-0.103163,-0.0937713,0.0843689,-0.0751651,-0.363553,0.0506214,-0.256175,-0.271515,
0.380891084,0.0375824,-0.048031,-0.154521,0.0238507,-0.108021,-0.0986312,0.0997088,-0.101243,-0.44332,0.0567573,-0.309864,-0.334408,
0.420879125,0.0446823,-0.0560494,-0.183873,0.0281911,-0.12806,-0.11911,0.0997088,-0.101243,-0.44332,0.0567573,-0.309864,-0.334408,
0.460886001,0.0521337,-0.0640966,-0.214737,0.0326892,-0.148964,-0.14125,0.111981,-0.121184,-0.507748,0.0659612,-0.349748,-0.403437,
0.500878095,0.0598663,-0.072025,-0.246827,0.0372907,-0.170508,-0.16496,0.124252,-0.136524,-0.572175,0.0720971,-0.391165,-0.470932,
0.540884017,0.0678195,-0.0796996,-0.279907,0.0419479,-0.1925,-0.190187,0.13499,-0.148796,-0.642738,0.0736311,-0.426447,-0.543029,
0.560894966,0.0718584,-0.083399,-0.296739,0.0442823,-0.203601,-0.203349,0.13499,-0.148796,-0.642738,0.0736311,-0.426447,-0.543029,
0.580903053,0.075927,-0.0869794,-0.313716,0.0466104,-0.214732,-0.216859,0.145728,-0.153398,-0.699495,0.076699,-0.460194,-0.61666,
0.620893001,0.0841166,-0.0937166,-0.347958,0.0512241,-0.236972,-0.244877,0.145728,-0.153398,-0.699495,0.076699,-0.460194,-0.61666,
0.660883903,0.0923281,-0.0997746,-0.3824,0.0557407,-0.259029,-0.274189,0.158,-0.153398,-0.740913,0.076699,-0.475534,-0.693359,
0.680882930,0.0964224,-0.102506,-0.399616,0.0579466,-0.269926,-0.289309,0.167204,-0.145728,-0.762388,0.076699,-0.474,-0.770058,
0.700880050,0.100497,-0.105015,-0.416783,0.0601105,-0.280698,-0.304725,0.167204,-0.145728,-0.762388,0.076699,-0.474,-0.770058,
0.730912923,0.106564,-0.108326,-0.442404,0.0632646,-0.296587,-0.328415,0.171806,-0.0966408,-0.76699,0.078233,-0.472466,-0.851359,
0.740886926,0.10856,-0.109296,-0.450853,0.064284,-0.301774,-0.336421,0.171806,-0.0966408,-0.76699,0.078233,-0.472466,-0.851359,
0.760881900,0.112529,-0.111031,-0.46768,0.0662796,-0.312018,-0.352672,0.171806,-0.0966408,-0.76699,0.078233,-0.472466,-0.851359,
0.780879974,0.116446,-0.112474,-0.48433,0.0682079,-0.322036,-0.369185,0.171806,-0.0306796,-0.76699,0.0659612,-0.45099,-0.929592,
