0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.181090,-0.523248,-1.671095,-0.615836,-1.846798,0.622971
0.002000,0.000000,-0.000001,-0.000003,-0.000001,-0.000004,0.000001,0.000362,-0.001044,-0.003338,-0.001230,-0.003689,0.001244,0.180671,-0.521070,-1.666793,-0.614441,-1.842209,0.621385
0.004000,0.000001,-0.000004,-0.000013,-0.000005,-0.000015,0.000005,0.000723,-0.002084,-0.006667,-0.002458,-0.007369,0.002486,0.180251,-0.518892,-1.662491,-0.613045,-1.837621,0.619799
0.006000,0.000003,-0.000009,-0.000030,-0.000011,-0.000033,0.000011,0.001083,-0.003120,-0.009988,-0.003682,-0.011039,0.003724,0.179832,-0.516713,-1.658189,-0.611649,-1.833033,0.618213
0.008000,0.000006,-0.000017,-0.000053,-0.000020,-0.000059,0.000020,0.001442,-0.004151,-0.013300,-0.004904,-0.014701,0.004958,0.179413,-0.514535,-1.653888,-0.610253,-1.828445,0.616627
0.010000,0.000009,-0.000026,-0.000083,-0.000031,-0.000092,0.000031,0.001800,-0.005178,-0.016603,-0.006123,-0.018353,0.006190,0.178994,-0.512357,-1.649586,-0.608858,-1.823856,0.615041
0.012000,0.000013,-0.000037,-0.000120,-0.000044,-0.000132,0.000045,0.002158,-0.006201,-0.019898,-0.007340,-0.021996,0.007419,0.178575,-0.510179,-1.645284,-0.607462,-1.819268,0.613455
0.014000,0.000018,-0.000051,-0.000163,-0.000060,-0.000180,0.000061,0.002515,-0.007219,-0.023185,-0.008553,-0.025630,0.008644,0.178156,-0.508001,-1.640982,-0.606066,-1.814680,0.611869
0.016000,0.000023,-0.000066,-0.000212,-0.000078,-0.000235,0.000079,0.002871,-0.008233,-0.026462,-0.009764,-0.029255,0.009866,0.177736,-0.505823,-1.636680,-0.604670,-1.810091,0.610283
0.018000,0.000029,-0.000084,-0.000269,-0.000099,-0.000297,0.000100,0.003226,-0.009242,-0.029731,-0.010972,-0.032871,0.011085,0.177317,-0.503645,-1.632378,-0.603275,-1.805503,0.608697
0.020000,0.000036,-0.000103,-0.000331,-0.000122,-0.000366,0.000124,0.003580,-0.010247,-0.032992,-0.012177,-0.036477,0.012301,0.176898,-0.501467,-1.628076,-0.601879,-1.800915,0.607111
0.022000,0.000043,-0.000125,-0.000401,-0.000148,-0.000443,0.000149,0.003933,-0.011248,-0.036244,-0.013380,-0.040074,0.013513,0.176479,-0.499288,-1.623774,-0.600483,-1.796327,0.605525
